,kew_id,tdwg3_codes,Accepted_Name,Accepted_ID,Accepted_Rank,Accepted_Species,Accepted_Species_ID
20669,77168962-1,"['BLZ', 'BZN', 'CLM', 'COS', 'ELS', 'GUA', 'HON', 'MXC', 'MXG', 'MXT', 'MXS', 'NIC', 'PAN']",Psychotria panamensis var. panamensis,77168962-1,Variety,Psychotria panamensis,213201-2
20670,762927-1,['PHI'],Psychotria panayensis,762927-1,Species,Psychotria panayensis,762927-1
20671,762928-1,['NWC'],Psychotria pancheri,762928-1,Species,Psychotria pancheri,762928-1
20672,77157624-1,"['BOL', 'BZN']",Psychotria pandoana,77157624-1,Species,Psychotria pandoana,77157624-1
20673,762930-1,['TAN'],Psychotria pandurata,762930-1,Species,Psychotria pandurata,762930-1
20674,77159266-1,['MDG'],Psychotria papanga,77159266-1,Species,Psychotria papanga,77159266-1
20675,762932-1,"['BLZ', 'GUA', 'MXG', 'MXT', 'MXS']",Psychotria papantlensis,762932-1,Species,Psychotria papantlensis,762932-1
20676,762933-1,['PHI'],Psychotria papillata,762933-1,Species,Psychotria papillata,762933-1
20677,762935-1,['NWG'],Psychotria papuana,762935-1,Species,Psychotria papuana,762935-1
20678,77086878-1,['MDG'],Psychotria paradoxalis,77086878-1,Species,Psychotria paradoxalis,77086878-1
20679,60442768-2,"['BZN', 'ECU', 'PER']",Psychotria paravillosa,60442768-2,Species,Psychotria paravillosa,60442768-2
20680,762946-1,['MDG'],Psychotria parkeri,762946-1,Species,Psychotria parkeri,762946-1
20681,762950-1,"['COS', 'PAN']",Psychotria parvifolia,762950-1,Species,Psychotria parvifolia,762950-1
20682,762952-1,"['RWA', 'ZAI']",Psychotria parvistipulata,762952-1,Species,Psychotria parvistipulata,762952-1
20683,762953-1,['FIJ'],Psychotria parvula,762953-1,Species,Psychotria parvula,762953-1
20684,762956-1,['BZL'],Psychotria patentinervia,762956-1,Species,Psychotria patentinervia,762956-1
20685,762957-1,['SUL'],Psychotria patentivenia,762957-1,Species,Psychotria patentivenia,762957-1
20686,77083674-1,['PHI'],Psychotria patulinervia,77083674-1,Species,Psychotria patulinervia,77083674-1
20687,77196711-1,['LBR'],Psychotria patuloneura,77196711-1,Species,Psychotria patuloneura,77196711-1
20688,762963-1,['PHI'],Psychotria pauciflora,762963-1,Species,Psychotria pauciflora,762963-1
20689,762966-1,['PHI'],Psychotria paucinervia,762966-1,Species,Psychotria paucinervia,762966-1
20690,77164434-1,['SCI'],Psychotria paulae,77164434-1,Species,Psychotria paulae,77164434-1
20691,935925-1,['SOL'],Psychotria pavairiensis,935925-1,Species,Psychotria pavairiensis,935925-1
20692,213221-2,['BOL'],Psychotria pearcei,213221-2,Species,Psychotria pearcei,213221-2
20693,284017-2,['VEN'],Psychotria pectinata,284017-2,Species,Psychotria pectinata,284017-2
20694,762974-1,"['ANG', 'BEN', 'BUR', 'CAB', 'CMN', 'CAF', 'CON', 'EQG', 'ETH', 'GAB', 'GAM', 'GHA', 'GUI', 'GNB', 'GGI', 'IVO', 'KEN', 'LBR', 'MLW', 'MOZ', 'NGA', 'RWA', 'SEN', 'SIE', 'SUD', 'TAN', 'TOG', 'UGA', 'ZAM', 'ZAI', 'ZIM']",Psychotria peduncularis,762974-1,Species,Psychotria peduncularis,762974-1
20695,890606-1,"['ETH', 'KEN', 'SUD', 'UGA', 'ZAI']",Psychotria peduncularis var. ciliatostipulata,890606-1,Variety,Psychotria peduncularis,762974-1
20696,890607-1,"['CON', 'GHA', 'GUI', 'GNB', 'IVO', 'LBR', 'SIE']",Psychotria peduncularis var. guineensis,890607-1,Variety,Psychotria peduncularis,762974-1
20697,890608-1,"['CMN', 'GHA', 'GUI', 'GGI', 'IVO', 'LBR', 'NGA', 'SIE']",Psychotria peduncularis var. hypsophila,890608-1,Variety,Psychotria peduncularis,762974-1
20698,890609-1,"['GHA', 'IVO', 'LBR', 'NGA']",Psychotria peduncularis var. ivorensis,890609-1,Variety,Psychotria peduncularis,762974-1
20699,890610-1,"['ANG', 'MLW', 'MOZ', 'TAN', 'ZAM', 'ZIM']",Psychotria peduncularis var. nyassana,890610-1,Variety,Psychotria peduncularis,762974-1
20700,890611-1,"['CMN', 'GHA', 'GUI', 'GNB', 'NGA', 'SEN', 'SIE']",Psychotria peduncularis var. palmetorum,890611-1,Variety,Psychotria peduncularis,762974-1
20701,77169446-1,"['BEN', 'CAB', 'CMN', 'CAF', 'CON', 'EQG', 'GAB', 'GAM', 'GHA', 'GUI', 'GNB', 'GGI', 'LBR', 'NGA', 'SEN', 'SIE', 'TOG']",Psychotria peduncularis var. peduncularis,77169446-1,Variety,Psychotria peduncularis,762974-1
20702,950927-1,"['MLW', 'TAN', 'ZAM']",Psychotria peduncularis var. rufonyassana,950927-1,Variety,Psychotria peduncularis,762974-1
20703,890612-1,"['BUR', 'UGA', 'ZAI']",Psychotria peduncularis var. semlikiensis,890612-1,Variety,Psychotria peduncularis,762974-1
20704,890613-1,"['BUR', 'CMN', 'CON', 'GAB', 'KEN', 'MLW', 'RWA', 'SUD', 'TAN', 'UGA', 'ZAM', 'ZAI']",Psychotria peduncularis var. suaveolens,890613-1,Variety,Psychotria peduncularis,762974-1
20705,890614-1,"['IVO', 'LBR']",Psychotria peduncularis var. tabouensis,890614-1,Variety,Psychotria peduncularis,762974-1
20706,762977-1,"['BOL', 'BZN', 'BZS', 'BZL', 'BZC', 'CLM', 'ECU', 'FRG', 'GUY', 'LEE', 'PER', 'SUR', 'TRT', 'VEN', 'WIN']",Psychotria pedunculosa,762977-1,Species,Psychotria pedunculosa,762977-1
20707,762978-1,['BIS'],Psychotria peekeliana,762978-1,Species,Psychotria peekeliana,762978-1
20708,762980-1,['MLY'],Psychotria penangensis,762980-1,Species,Psychotria penangensis,762980-1
20709,762981-1,['AND'],Psychotria pendula,762981-1,Species,Psychotria pendula,762981-1
20710,762983-1,['SUM'],Psychotria penduliflora,762983-1,Species,Psychotria penduliflora,762983-1
20711,77196712-1,['CMN'],Psychotria pendulothyrsa,77196712-1,Species,Psychotria pendulothyrsa,77196712-1
20712,762985-1,['BZL'],Psychotria pentaphtosa,762985-1,Species,Psychotria pentaphtosa,762985-1
20713,762987-1,['CMN'],Psychotria perbrevis,762987-1,Species,Psychotria perbrevis,762987-1
20714,213235-2,['FRG'],Psychotria perferruginea,213235-2,Species,Psychotria perferruginea,213235-2
20715,762988-1,['SUM'],Psychotria pergamena,762988-1,Species,Psychotria pergamena,762988-1
20716,213236-2,['VEN'],Psychotria perijaensis,213236-2,Species,Psychotria perijaensis,213236-2
20717,213237-2,['DOM'],Psychotria pernitida,213237-2,Species,Psychotria pernitida,213237-2
20718,762993-1,['MDG'],Psychotria perrieri,762993-1,Species,Psychotria perrieri,762993-1
20719,762998-1,"['ALD', 'SEY']",Psychotria pervillei,762998-1,Species,Psychotria pervillei,762998-1
20720,762999-1,['TAN'],Psychotria peteri,762999-1,Species,Psychotria peteri,762999-1
20721,763000-1,['TAN'],Psychotria petiginosa,763000-1,Species,Psychotria petiginosa,763000-1
20722,763002-1,['NWG'],Psychotria petiolosa,763002-1,Species,Psychotria petiolosa,763002-1
20723,763003-1,['KEN'],Psychotria petitii,763003-1,Species,Psychotria petitii,763003-1
20724,763005-1,['NWG'],Psychotria phaeochlamys,763005-1,Species,Psychotria phaeochlamys,763005-1
20725,935926-1,['NWG'],Psychotria phaeochlamysioides,935926-1,Species,Psychotria phaeochlamysioides,935926-1
20726,213246-2,['BZN'],Psychotria phaneroplexa,213246-2,Species,Psychotria phaneroplexa,213246-2
20727,213248-2,['PAN'],Psychotria philacra,213248-2,Species,Psychotria philacra,213248-2
20728,763012-1,['PHI'],Psychotria philippensis,763012-1,Species,Psychotria philippensis,763012-1
20729,763016-1,['BZE'],Psychotria phyllocalymma,763016-1,Species,Psychotria phyllocalymma,763016-1
20730,763017-1,"['BZE', 'BZL']",Psychotria phyllocalymmoides,763017-1,Species,Psychotria phyllocalymmoides,763017-1
20731,213252-2,"['BOL', 'ECU', 'PER']",Psychotria pichisensis,213252-2,Species,Psychotria pichisensis,213252-2
20732,763021-1,['FIJ'],Psychotria pickeringii,763021-1,Species,Psychotria pickeringii,763021-1
20733,763024-1,['CHC'],Psychotria pilifera,763024-1,Species,Psychotria pilifera,763024-1
20734,763027-1,['PHI'],Psychotria pilosella,763027-1,Species,Psychotria pilosella,763027-1
20735,77083651-1,['PHI'],Psychotria pilosella var. camarinensis,77083651-1,Variety,Psychotria pilosella,763027-1
20736,77083652-1,['PHI'],Psychotria pilosella subsp. erythrotricha,77083652-1,Subspecies,Psychotria pilosella,763027-1
20737,77170262-1,['PHI'],Psychotria pilosella subsp. pilosella,77170262-1,Subspecies,Psychotria pilosella,763027-1
20738,77083649-1,['PHI'],Psychotria pilosella var. samarensis,77083649-1,Variety,Psychotria pilosella,763027-1
20739,763030-1,['MLY'],Psychotria pilulifera,763030-1,Species,Psychotria pilulifera,763030-1
20740,213256-2,['CUB'],Psychotria pinetorum,213256-2,Species,Psychotria pinetorum,213256-2
20741,763032-1,['NWC'],Psychotria pininsularis,763032-1,Species,Psychotria pininsularis,763032-1
20742,763033-1,['PHI'],Psychotria pinnatinervia,763033-1,Species,Psychotria pinnatinervia,763033-1
20743,763035-1,"['CMN', 'NGA']",Psychotria piolampra,763035-1,Species,Psychotria piolampra,763035-1
20744,763036-1,['PHI'],Psychotria piperi,763036-1,Species,Psychotria piperi,763036-1
20745,213259-2,"['CLM', 'COS', 'ECU', 'PAN']",Psychotria pisonioides,213259-2,Species,Psychotria pisonioides,213259-2
20746,763041-1,['FIJ'],Psychotria pittosporifolia,763041-1,Species,Psychotria pittosporifolia,763041-1
20747,763042-1,['THA'],Psychotria plana,763042-1,Species,Psychotria plana,763042-1
20748,763043-1,['ZAI'],Psychotria plantaginoidea,763043-1,Species,Psychotria plantaginoidea,763043-1
20749,763045-1,['FIJ'],Psychotria platycocca,763045-1,Species,Psychotria platycocca,763045-1
20750,763046-1,"['AND', 'NCB']",Psychotria platyneura,763046-1,Species,Psychotria platyneura,763046-1
20751,213268-2,['WIN'],Psychotria pleeana,213268-2,Species,Psychotria pleeana,213268-2
20752,284018-2,"['BLZ', 'GUA', 'MXT']",Psychotria pleuropoda,284018-2,Species,Psychotria pleuropoda,284018-2
20753,213271-2,['JAM'],Psychotria plicata,213271-2,Species,Psychotria plicata,213271-2
20754,763057-1,['PHI'],Psychotria plumeriifolia,763057-1,Species,Psychotria plumeriifolia,763057-1
20755,213273-2,"['DOM', 'HAI']",Psychotria plumieri,213273-2,Species,Psychotria plumieri,213273-2
20756,213274-2,"['BZN', 'PER']",Psychotria pluriceps,213274-2,Species,Psychotria pluriceps,213274-2
20757,763060-1,['SRL'],Psychotria plurivenia,763060-1,Species,Psychotria plurivenia,763060-1
20758,940499-1,['TAN'],Psychotria pocsii,940499-1,Species,Psychotria pocsii,940499-1
20759,951697-1,['TAN'],Psychotria pocsii subsp. ferruginea,951697-1,Subspecies,Psychotria pocsii,940499-1
20760,77170976-1,['TAN'],Psychotria pocsii subsp. pocsii,77170976-1,Subspecies,Psychotria pocsii,940499-1
20761,763062-1,['FIJ'],Psychotria podantha,763062-1,Species,Psychotria podantha,763062-1
20762,763063-1,"['CMN', 'NGA']",Psychotria podocarpa,763063-1,Species,Psychotria podocarpa,763063-1
20763,763067-1,['VIE'],Psychotria poilanei,763067-1,Species,Psychotria poilanei,763067-1
20764,77089794-1,['NWC'],Psychotria poissoniana,77089794-1,Species,Psychotria poissoniana,77089794-1
20765,763068-1,['QLD'],Psychotria poliostemma,763068-1,Species,Psychotria poliostemma,763068-1
20766,763069-1,['NWG'],Psychotria polita,763069-1,Species,Psychotria polita,763069-1
20767,763072-1,"['BOR', 'MLY', 'SUM', 'THA']",Psychotria polycarpa,763072-1,Species,Psychotria polycarpa,763072-1
20768,763074-1,['MDG'],Psychotria polygrammata,763074-1,Species,Psychotria polygrammata,763074-1
20769,763080-1,['MDG'],Psychotria polyphylla,763080-1,Species,Psychotria polyphylla,763080-1
20770,763081-1,"['BOR', 'MLY', 'SUM']",Psychotria polytricha,763081-1,Species,Psychotria polytricha,763081-1
20771,213283-2,['CUB'],Psychotria ponce-leonis,213283-2,Species,Psychotria ponce-leonis,213283-2
20772,763087-1,['TAN'],Psychotria porphyroclada,763087-1,Species,Psychotria porphyroclada,763087-1
20773,763092-1,['ZAI'],Psychotria potamophila,763092-1,Species,Psychotria potamophila,763092-1
20774,763093-1,['NGA'],Psychotria potanthera,763093-1,Species,Psychotria potanthera,763093-1
20775,77214270-1,['NGA'],Psychotria potanthera subsp. potanthera,77214270-1,Subspecies,Psychotria potanthera,763093-1
20776,77196713-1,['NGA'],Psychotria potanthera subsp. sapobana,77196713-1,Subspecies,Psychotria potanthera,763093-1
20777,935949-1,['NWG'],Psychotria praecox,935949-1,Species,Psychotria praecox,935949-1
20778,763095-1,"['CHC', 'CHS', 'LAO', 'THA', 'VIE']",Psychotria prainii,763095-1,Species,Psychotria prainii,763095-1
20779,763098-1,['GGI'],Psychotria principensis,763098-1,Species,Psychotria principensis,763098-1
20780,763099-1,['FIJ'],Psychotria prismoclavata,763099-1,Species,Psychotria prismoclavata,763099-1
20781,763100-1,['FIJ'],Psychotria pritchardii,763100-1,Species,Psychotria pritchardii,763100-1
20782,77146707-1,"['CLM', 'TRT', 'VEN']",Psychotria pseudaxillaris,77146707-1,Species,Psychotria pseudaxillaris,77146707-1
20783,763107-1,"['CBD', 'LAO', 'THA', 'VIE']",Psychotria pseudoixora,763107-1,Species,Psychotria pseudoixora,763107-1
20784,1019056-1,['NWG'],Psychotria pseudomaschalodesme,1019056-1,Species,Psychotria pseudomaschalodesme,1019056-1
20785,763108-1,['NWC'],Psychotria pseudomicrodaphne,763108-1,Species,Psychotria pseudomicrodaphne,763108-1
20786,763113-1,"['KEN', 'TAN']",Psychotria pseudoplatyphylla,763113-1,Species,Psychotria pseudoplatyphylla,763113-1
20787,213293-2,"['CLM', 'COS', 'ECU', 'NIC', 'PAN', 'VEN']",Psychotria psychotriifolia,213293-2,Species,Psychotria psychotriifolia,213293-2
20788,763117-1,"['BEN', 'BKN', 'CMN', 'CAF', 'CHA', 'EQG', 'GAB', 'GHA', 'GUI', 'GNB', 'IVO', 'LBR', 'MLI', 'NGA', 'SEN', 'SIE', 'SUD', 'TOG', 'ZAI']",Psychotria psychotrioides,763117-1,Species,Psychotria psychotrioides,763117-1
20789,77105533-1,"['CAF', 'ZAI']",Psychotria pteropus,77105533-1,Species,Psychotria pteropus,77105533-1
20790,213296-2,['BZE'],Psychotria puberulina,213296-2,Species,Psychotria puberulina,213296-2
20791,763129-1,['FIJ'],Psychotria pubiflora,763129-1,Species,Psychotria pubiflora,763129-1
20792,763133-1,['PHI'],Psychotria pubilimba,763133-1,Species,Psychotria pubilimba,763133-1
20793,213299-2,['CLM'],Psychotria pubinoda,213299-2,Species,Psychotria pubinoda,213299-2
20794,763135-1,['NWC'],Psychotria pubituba,763135-1,Species,Psychotria pubituba,763135-1
20795,77159267-1,['MDG'],Psychotria puffii,77159267-1,Species,Psychotria puffii,77159267-1
20796,763136-1,['NWC'],Psychotria pulchrebracteata,763136-1,Species,Psychotria pulchrebracteata,763136-1
20797,77155117-1,['CUB'],Psychotria pulchrinervis,77155117-1,Species,Psychotria pulchrinervis,77155117-1
20798,77159268-1,['MDG'],Psychotria pulchristipula,77159268-1,Species,Psychotria pulchristipula,77159268-1
20799,77083648-1,['PHI'],Psychotria pulgarensis,77083648-1,Species,Psychotria pulgarensis,77083648-1
20800,935927-1,['NWG'],Psychotria pulleniana,935927-1,Species,Psychotria pulleniana,935927-1
20801,763139-1,"['MLW', 'MOZ', 'TAN', 'ZAM', 'ZAI', 'ZIM']",Psychotria pumila,763139-1,Species,Psychotria pumila,763139-1
20802,77188687-1,"['MLW', 'MOZ', 'TAN']",Psychotria pumila var. buzica,77188687-1,Variety,Psychotria pumila,763139-1
20803,77188617-1,['TAN'],Psychotria pumila var. leuconeura,77188617-1,Variety,Psychotria pumila,763139-1
20804,77188632-1,['TAN'],Psychotria pumila var. puberula,77188632-1,Variety,Psychotria pumila,763139-1
20805,77170947-1,"['MLW', 'MOZ', 'TAN', 'ZAM', 'ZAI', 'ZIM']",Psychotria pumila var. pumila,77170947-1,Variety,Psychotria pumila,763139-1
20806,955215-1,['ZAM'],Psychotria pumila var. subumbellata,955215-1,Variety,Psychotria pumila,763139-1
20807,763141-1,"['COM', 'ETH', 'GAB', 'KEN', 'MLW', 'MOZ', 'RWA', 'SOM', 'SUD', 'TAN', 'ZAM', 'ZAI', 'ZIM']",Psychotria punctata,763141-1,Species,Psychotria punctata,763141-1
20808,77188663-1,"['KEN', 'TAN']",Psychotria punctata var. minor,77188663-1,Variety,Psychotria punctata,763141-1
20809,77170123-1,"['COM', 'ETH', 'GAB', 'KEN', 'MLW', 'MOZ', 'RWA', 'SOM', 'SUD', 'TAN', 'ZAM', 'ZAI', 'ZIM']",Psychotria punctata var. punctata,77170123-1,Variety,Psychotria punctata,763141-1
20810,77188658-1,['KEN'],Psychotria punctata var. tenuis,77188658-1,Variety,Psychotria punctata,763141-1
20811,213304-2,['JAM'],Psychotria purdiaei,213304-2,Species,Psychotria purdiaei,213304-2
20812,763146-1,['SOL'],Psychotria purpurea,763146-1,Species,Psychotria purpurea,763146-1
20813,60442769-2,['ECU'],Psychotria puyoana,60442769-2,Species,Psychotria puyoana,60442769-2
20814,763150-1,['PHI'],Psychotria pygmaea,763150-1,Species,Psychotria pygmaea,763150-1
20815,763151-1,['ZAI'],Psychotria pygmaeodendron,763151-1,Species,Psychotria pygmaeodendron,763151-1
20816,763153-1,['PHI'],Psychotria pyramidata,763153-1,Species,Psychotria pyramidata,763153-1
20817,77086880-1,['MDG'],Psychotria pyrrotricha,77086880-1,Species,Psychotria pyrrotricha,77086880-1
20818,763162-1,['BZL'],Psychotria rabeniana,763162-1,Species,Psychotria rabeniana,763162-1
20819,763167-1,['PHI'],Psychotria radicans,763167-1,Species,Psychotria radicans,763167-1
20820,77196715-1,['GAB'],Psychotria radicifera,77196715-1,Species,Psychotria radicifera,77196715-1
20821,763168-1,['SCI'],Psychotria raiateensis,763168-1,Species,Psychotria raiateensis,763168-1
20822,763169-1,['TUB'],Psychotria raivavaensis,763169-1,Species,Psychotria raivavaensis,763169-1
20823,77086881-1,['MDG'],Psychotria rakotonasoloi,77086881-1,Species,Psychotria rakotonasoloi,77086881-1
20824,77086935-1,['MDG'],Psychotria rakotoniaina,77086935-1,Species,Psychotria rakotoniaina,77086935-1
20825,935929-1,['NWG'],Psychotria ramadecumbens,935929-1,Species,Psychotria ramadecumbens,935929-1
20826,763170-1,"['CON', 'EQG', 'GAB']",Psychotria rambouensis,763170-1,Species,Psychotria rambouensis,763170-1
20827,763174-1,['PHI'],Psychotria ramosissima,763174-1,Species,Psychotria ramosissima,763174-1
20828,935930-1,['NWG'],Psychotria ramuensis,935930-1,Species,Psychotria ramuensis,935930-1
20829,950718-1,['NWG'],Psychotria ramuensis var. pubescentia,950718-1,Variety,Psychotria ramuensis,935930-1
20830,77171148-1,['NWG'],Psychotria ramuensis var. ramuensis,77171148-1,Variety,Psychotria ramuensis,935930-1
20831,763175-1,['NWG'],Psychotria ramulosa,763175-1,Species,Psychotria ramulosa,763175-1
20832,763176-1,['NWG'],Psychotria randiana,763176-1,Species,Psychotria randiana,763176-1
20833,954879-1,['NWG'],Psychotria randiana var. misimensis,954879-1,Variety,Psychotria randiana,763176-1
20834,77171744-1,['NWG'],Psychotria randiana var. randiana,77171744-1,Variety,Psychotria randiana,763176-1
20835,954878-1,['NWG'],Psychotria randiana var. tafaensis,954878-1,Variety,Psychotria randiana,763176-1
20836,763177-1,['TUB'],Psychotria rapensis,763177-1,Species,Psychotria rapensis,763177-1
20837,77086927-1,['MDG'],Psychotria ratovoarisonii,77086927-1,Species,Psychotria ratovoarisonii,77086927-1
20838,213323-2,['BZL'],Psychotria rauwolfioides,213323-2,Species,Psychotria rauwolfioides,213323-2
20839,77196716-1,['CMN'],Psychotria raynaliorum,77196716-1,Species,Psychotria raynaliorum,77196716-1
20840,77212720-1,['MDG'],Psychotria razafimandimbisonii,77212720-1,Species,Psychotria razafimandimbisonii,77212720-1
20841,213325-2,['CUB'],Psychotria rectinervis,213325-2,Species,Psychotria rectinervis,213325-2
20842,763182-1,"['CMN', 'GGI', 'IVO', 'NGA']",Psychotria recurva,763182-1,Species,Psychotria recurva,763182-1
20843,763183-1,['MDG'],Psychotria reducta,763183-1,Species,Psychotria reducta,763183-1
20844,77086922-1,['MDG'],Psychotria reducta var. pilosula,77086922-1,Variety,Psychotria reducta,763183-1
20845,77171243-1,['MDG'],Psychotria reducta var. reducta,77171243-1,Variety,Psychotria reducta,763183-1
20846,935931-1,['NWG'],Psychotria reflexapedunculata,935931-1,Species,Psychotria reflexapedunculata,935931-1
20847,77155118-1,['CUB'],Psychotria reflexiloba,77155118-1,Species,Psychotria reflexiloba,77155118-1
20848,77155120-1,['CUB'],Psychotria reflexipes,77155120-1,Species,Psychotria reflexipes,77155120-1
