,accepted,author,kingdom,Family,name,rank,powo_Snippet,Source,fqId,images,Accepted_Name,Accepted_ID,Accepted_Rank,Accepted_Species,Accepted_Species_ID
482,True,(L.) Juss.,Plantae,Talinaceae,Talinum fruticosum,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:1182764-2),1182764-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/0cd2cf3e19d110f728ebb55bc6db8844.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/69dac5d82a213c2e0c802d2d1d96ec06.jpg', 'caption': 'Talinum fruticosum'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/2a94a4179b83055f7ecfe7d024155413.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/6d23e806cd6a10c036a6e038439d469c.jpg', 'caption': 'Talinum fruticosum'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/084ae769cfd457282547c558ac6e05b3.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/3b8a648f8b15b76436148080b0d969c5.jpg', 'caption': 'Talinum fruticosum'}]",Talinum fruticosum,1182764-2,Species,Talinum fruticosum,1182764-2
483,True,(L.) Gaudich. ex Wedd.,Plantae,Urticaceae,Urera baccifera,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:1044269-2),1044269-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/0868e08d164f24c390303b754c603222.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/36513c623754cc48978d003cb56626ce.jpg', 'caption': 'Urera baccifera (L.) Gaudich. ex Wedd.'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/d1d25034338db933f2e9b2c0cb1a8e00.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/61de5f365d1e8d0645f0c62897c606c9.jpg', 'caption': 'Urera baccifera'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/c05427cd62bd617d0db04c2d7609d9ae.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/0caea30704d668c330dfa309e111e3dc.jpg', 'caption': 'Urera baccifera'}]",Urera baccifera,1044269-2,Species,Urera baccifera,1044269-2
484,True,(Ruiz & Pav.) Kuntze,Plantae,Anacardiaceae,Toxicodendron striatum,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:255790-2),255790-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/7b1b4db06ce519cc1fe3133bba7c1e39.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/6d05ead2e6fc0da1ac3633850ebb0238.jpg', 'caption': ""A specimen from Kew's Herbarium""}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/9b99955f22c230484c50d7945d2331b3.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/e61f5216f6d7956d522aecbe08756a85.jpg', 'caption': 'Toxicodendron striatum (Ruiz &amp; Pav.) Kuntze'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/3918524557f6c811ccde88705fe90335.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/5c0360240ede916d8e73f94a5b506957.jpg', 'caption': 'Toxicodendron striatum'}]",Toxicodendron striatum,255790-2,Species,Toxicodendron striatum,255790-2
485,True,L.,Plantae,Brassicaceae,Brassica oleracea,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:279435-1),279435-1,"[{'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/Brassica_oleracea_wild_WikimediaCommons_622by415px_web_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/Brassica_oleracea_wild_WikimediaCommons_622by415px_web_fullsize.jpg', 'caption': 'Brassica oleracea (wild cabbage)'}, {'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_079715_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_079715_fullsize.jpg', 'caption': 'Brassica oleracea (ornamental kale)'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/a823a88b92ec9e52249b55b779389a11.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/7e2fc457a957cbafb02c629440f1541f.jpg', 'caption': 'Brassica oleracea'}]",Brassica oleracea,279435-1,Species,Brassica oleracea,279435-1
486,True,(D.Morris) Hieron.,Plantae,Erythroxylaceae,Erythroxylum novogranatense,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:97004-2),97004-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/b001f2a13f582c31bd55a4d7524cbf2c.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/5582f92e9ede56ae2908a38803ecb72c.jpg', 'caption': 'Erythroxylum novogranatense'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/aeb3c938075f7aa930d3c548f8236297.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/9e54f072a1f239990055dc1f70ec7dda.jpg', 'caption': ""A specimen from Kew's Herbarium""}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/9322d164f4ade0ccfd7a89c93ff4358b.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/55e5d2ab1918329446a69161f3b162ee.jpg', 'caption': 'Erythroxylum novogranatense wood'}]",Erythroxylum novogranatense,97004-2,Species,Erythroxylum novogranatense,97004-2
487,True,L.,Plantae,Euphorbiaceae,Euphorbia hirta,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:101651-2),101651-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/a66193b28ada41294ec2210953c986c2.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/d93ba081bef91606929195c1a1164727.jpg', 'caption': 'Euphorbia hirta'}, {'thumbnail': '//storage.googleapis.com/powop-assets/PPA/0551_0600/h0577a_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/0551_0600/h0577a_fullsize.jpg', 'caption': 'Euphorbia hirta L.'}, {'thumbnail': '//storage.googleapis.com/powop-assets/PPA/0551_0600/h0577b_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/0551_0600/h0577b_fullsize.jpg', 'caption': 'Euphorbia hirta L.'}]",Euphorbia hirta,101651-2,Species,Euphorbia hirta,101651-2
488,True,Willd. ex Klotzsch,Plantae,Euphorbiaceae,Euphorbia pulcherrima,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:30176564-2),30176564-2,"[{'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/Euphorbia_pulcherrima_023_Fl_WolfgangStuppy_main2%20(Main)_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/Euphorbia_pulcherrima_023_Fl_WolfgangStuppy_main2%20(Main)_fullsize.jpg', 'caption': 'Euphorbia pulcherrima (poinsettia)'}, {'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_065995_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_065995_fullsize.jpg', 'caption': 'Euphorbia pulcherrima (poinsettia) detail2'}, {'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_065996_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_065996_fullsize.jpg', 'caption': 'Euphorbia pulcherrima (poinsettia) bracts'}]",Euphorbia pulcherrima,30176564-2,Species,Euphorbia pulcherrima,30176564-2
489,True,Roth,Plantae,Fabaceae,Crotalaria spectabilis,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:322612-2),322612-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/bb883cb6f43c081d5fb902be0ba214ec.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/8cc1ecbc62be5425907f498cedc5c18f.jpg', 'caption': 'Crotalaria spectabilis'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/f5b18a721f8e7ca598fdabf6c64a4041.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/0841e39e730f13307237ecb706892c60.jpg', 'caption': 'Crotalaria spectabilis'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/deac6e4e045a0c5ccadd40e20df236a5.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/c76e16f48f938cc4f54f277fef95bdab.jpg', 'caption': 'Crotalaria spectabilis'}]",Crotalaria spectabilis,322612-2,Species,Crotalaria spectabilis,322612-2
490,True,(L.) Merr.,Plantae,Fabaceae,Entada phaseoloides,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:493866-1),493866-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/c3fd1dbcbe5da632837b6728005a2667.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/2124235dca5c37ec2145d593f1a97210.jpg', 'caption': ""A specimen from Kew's Herbarium""}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/c2133ea78a479ab5811f67e9c8c6ec14.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/d252cbe0063991b5fbde37470956abde.jpg', 'caption': 'Mimosa scandens R., watercolour on paper'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/96c51b352535d8b9b2c286602c459269.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/8d941d28a90241ba9529fd44940fd0cd.jpg', 'caption': ""A specimen from Kew's Herbarium""}]",Entada phaseoloides,493866-1,Species,Entada phaseoloides,493866-1
491,True,Urb.,Plantae,Fabaceae,Erythrina berteroana,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:96559-2),96559-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/31f7900a3eeca503f7874d95c3f1ec2c.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/ba66e03de595245e9a510e41db0d57db.jpg', 'caption': ""A specimen from Kew's Herbarium""}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/1d5634d21b6d8a7bd310b3f97cada90e.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/4c1cf56301eeafc422674b3ecf29e84d.jpg', 'caption': ""A specimen from Kew's Herbarium""}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/26fa993899198184f6d1f91bc7e5cf2c.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/0c9c9394b88605bed7b7a73bc026bded.jpg', 'caption': ""A specimen from Kew's Herbarium""}]",Erythrina berteroana,96559-2,Species,Erythrina berteroana,96559-2
492,True,(L.) Roxb.,Plantae,Fabaceae,Senna bicapsularis,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:518330-1),518330-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/ce23c9c615a3d922023daaa06e79642a.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/a5fb1860ccc79fd344c414350982cb73.jpg', 'caption': 'Senna bicapsularis'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/391098980180a18aff2f6d04fef6d63e.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/d4d7490e3d49d9ed3b7facb666257f10.jpg', 'caption': 'Senna bicapsularis'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/a0643ef32ce17aa17b77777ff9a08eb5.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/2a0aca1eaeffbf00468f545f6a2ca669.jpg', 'caption': ""A specimen from Kew's Herbarium""}]",Senna bicapsularis,518330-1,Species,Senna bicapsularis,518330-1
493,True,(L.) Roxb.,Plantae,Fabaceae,Senna tora,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:518369-1),518369-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/a375dc6e96c34a100847eb95363bc019.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/535ad5ae291ee4c820ab9d002335ce7b.jpg', 'caption': 'Senna tora'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/79cb2a5c99d6a59b851035665685837b.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/748db2bbfec00f9231d63649a84f1649.jpg', 'caption': 'Senna tora'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/1a370d2c14dc2f8f33079277dcde3189.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/f14deedc7e33bb4d3ef446f4e4f10410.jpg', 'caption': 'Senna tora'}]",Senna tora,518369-1,Species,Senna tora,518369-1
494,True,L.,Plantae,Fabaceae,Sophora tomentosa,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:518954-1),518954-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/48225613288f8b2e25fa8ad7bcb85dbb.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/06359b54901b818b490ad5d116b83bae.jpg', 'caption': 'Sophora tomentosa'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/8df3d668cab8e5e35c8e593c8755bbbb.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/3dcdab8a8ad83ec38d0c074ce1fa2b51.jpg', 'caption': 'Sophora tomentosa'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/d400d74205b9377ce4ae1ab2bf4bfe0e.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/440403034eacfc6ecbd54712282ba792.jpg', 'caption': ""A specimen from Kew's Herbarium""}]",Sophora tomentosa,518954-1,Species,Sophora tomentosa,518954-1
495,True,L.,Plantae,Malvaceae,Gossypium arboreum,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:559664-1),559664-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/8d176af53e7fd78ff6279a554f8ee23d.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/81adf318d90f062994b74f90faef6c45.jpg', 'caption': ""A specimen from Kew's Herbarium""}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/83800f870f77e71e167a7137373da3f7.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/841b614bbb5b6c0fc59d60f681b45f9c.jpg', 'caption': 'Gossypium arboreum Willd., watercolour on paper'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/f41d931ef2714807f1b3ab2c8d62a931.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/c5bf99696bf3b6a53bb310d205b44912.jpg', 'caption': 'Gossypium arboreum Willd., watercolour on paper'}]",Gossypium arboreum,559664-1,Species,Gossypium arboreum,559664-1
496,True,L.,Plantae,Malvaceae,Malva parviflora,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:561830-1),561830-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/c51d803617475b302ec9fb98b2e750fa.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/5ec8dba8a76fba67b13e1754b931cff6.jpg', 'caption': 'Malva parviflora'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/965cea37eb866b56d81a2619ccd04b40.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/caa5ccc7bf1b59c7b5a171cb8688e65c.jpg', 'caption': 'Malva parviflora'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/dcbb97015d9b26f459b438b971f5437a.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/2985864242e59dde48697afb90451ebb.jpg', 'caption': 'Malva parviflora'}]",Malva parviflora,561830-1,Species,Malva parviflora,561830-1
497,True,L.,Plantae,Malvaceae,Sida cordifolia,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:563600-1),563600-1,"[{'thumbnail': '//storage.googleapis.com/powop-assets/PPA/Below_3000/h1317a_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/Below_3000/h1317a_fullsize.jpg', 'caption': 'Sida cordifolia L.'}, {'thumbnail': '//storage.googleapis.com/powop-assets/PPA/Below_3000/h1317b_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/Below_3000/h1317b_fullsize.jpg', 'caption': 'Sida cordifolia L.'}, {'thumbnail': '//storage.googleapis.com/powop-assets/PPA/Below_3000/h1317c_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/Below_3000/h1317c_fullsize.jpg', 'caption': 'Sida cordifolia L.'}]",Sida cordifolia,563600-1,Species,Sida cordifolia,563600-1
498,True,(L.) P.Beauv. ex Roem. & Schult.,Plantae,Poaceae,Heteropogon contortus,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:404772-1),404772-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/bfefae970c9cd5cb80341df0f24843b3.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/31a26635e09c2e8b9c580fadd924934b.jpg', 'caption': 'Heteropogon contortus'}, {'thumbnail': '//storage.googleapis.com/powop-assets/PPA/2101_2125/h2116a_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/2101_2125/h2116a_fullsize.jpg', 'caption': 'Heteropogon contortus (L.) Roem. &amp; Schult.'}, {'thumbnail': '//storage.googleapis.com/powop-assets/PPA/2101_2125/h2116b_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/2101_2125/h2116b_fullsize.jpg', 'caption': 'Heteropogon contortus (L.) Roem. &amp; Schult.'}]",Heteropogon contortus,404772-1,Species,Heteropogon contortus,404772-1
499,True,L.,Plantae,Annonaceae,Annona squamosa,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:72319-1),72319-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/1277525f1b5bd341546cf70183121cab.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/ebf588115c72c7054fb63f2ba4e43997.jpg', 'caption': 'Annona squamosa'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/c38d3abf2295261e71ad47e6140a6382.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/33bc39f620168f25bb46a47b3045660d.jpg', 'caption': 'Annona squamosa'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/760a4bd6b1b83816c7d0b6f687c21a4f.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/49c8d140d93939137a9e84fbcba96fb2.jpg', 'caption': 'Annona squamosa'}]",Annona squamosa,72319-1,Species,Annona squamosa,72319-1
500,True,Jacq.,Plantae,Arecaceae,Elaeis guineensis,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:666802-1),666802-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/62ba5b8985bcebb1928ac611ebf416d5.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/c451b8eaaacdcb4e1cc3079800fef288.jpg', 'caption': 'Elaeis guineensis'}, {'thumbnail': '//storage.googleapis.com/powop-assets/palmweb/palm_tc_66337_1_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/palmweb/palm_tc_66337_1_fullsize.jpg', 'caption': 'Arecaceae; Elaeis guineensis; Dransfield JD8830'}, {'thumbnail': '//storage.googleapis.com/powop-assets/palmweb/palm_tc_66337_2_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/palmweb/palm_tc_66337_2_fullsize.jpg', 'caption': 'Arecaceae; Elaeis guineensis'}]",Elaeis guineensis,666802-1,Species,Elaeis guineensis,666802-1
501,True,L.,Plantae,Asteraceae,Erigeron bonariensis,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:93603-2),93603-2,"[{'thumbnail': '//storage.googleapis.com/powop-assets/PPA/0751_0800/h0793a_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/0751_0800/h0793a_fullsize.jpg', 'caption': 'Conyza bonariensis (L.) Cronq.'}, {'thumbnail': '//storage.googleapis.com/powop-assets/PPA/0751_0800/h0793d_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/0751_0800/h0793d_fullsize.jpg', 'caption': 'Conyza bonariensis (L.) Cronq.'}, {'thumbnail': '//storage.googleapis.com/powop-assets/PPA/0751_0800/h0793s_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/0751_0800/h0793s_fullsize.jpg', 'caption': 'Conyza bonariensis (L.) Cronq.'}]",Erigeron bonariensis,93603-2,Species,Erigeron bonariensis,93603-2
502,True,(L.) Czern.,Plantae,Brassicaceae,Brassica juncea,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:60442520-2),60442520-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/808d4c6f4140098f57c08c307da62180.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/db39b651bd40592878f71a28631b2961.jpg', 'caption': 'Brassica juncea'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/6d0f17d20aeefdc467c903fbce4da102.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/5eb3db3884016fadc895bc1b047edf38.jpg', 'caption': 'Brassica juncea'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/63989408e2f9e795d6e4f8071a63eec1.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/0adb339f24dbc06b6075154a11824cba.jpg', 'caption': 'Brassica juncea'}]",Brassica juncea,60442520-2,Species,Brassica juncea,60442520-2
503,True,Forssk.,Plantae,Convolvulaceae,Ipomoea aquatica,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:268410-1),268410-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/feb706167c72403bdd0f892338e9378b.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/07fe6142e80c9d000242fe3f9229f019.jpg', 'caption': 'Ipomoea aquatica'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/c8797c48f6823e43fcba3377b862c39e.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/5b14d1dbac4efeefbbfe5852310c2a50.jpg', 'caption': 'Ipomoea aquatica'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/2e095ccd0b94be028954da45be192946.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/328fdf9729c6e2b32ee60c4e0a11f876.jpg', 'caption': ""A specimen from Kew's Herbarium""}]",Ipomoea aquatica,268410-1,Species,Ipomoea aquatica,268410-1
504,True,L.,Plantae,Linderniaceae,Vandellia diffusa,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:262512-2),262512-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/1bbaef1adbc53a0121e21b46f2c7fd4f.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/d7dd51276567c57f3d6bdb0c3377bc25.jpg', 'caption': 'Vandellia diffusa'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/2ed8d097741e41cc38e439969f5a4b94.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/1ce146b10f0652b8a6b45d274f5f3b42.jpg', 'caption': 'Vandellia diffusa'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/bab99775267073e819df20613460902d.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/e258656c679baf46ccb7b518c499c1e4.jpg', 'caption': 'Lindernia diffusa'}]",Vandellia diffusa,262512-2,Species,Vandellia diffusa,262512-2
505,True,L.f.,Plantae,Moraceae,Ficus microcarpa,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:853217-1),853217-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/56c8bad4a4401a8c9c6997b50a07ddef.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/176249fa8b181ded17a87957c1453265.jpg', 'caption': 'Ficus microcarpa'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/0eca1377a22ae1f462516eafe35df853.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/3490a57ea4e056cfc3cfb334b75b80d4.jpg', 'caption': ""A specimen from Kew's Herbarium""}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/8a742a15f58a85045eb5a8b70d9c6623.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/e57f7764c95540f4eeaad436710b0025.jpg', 'caption': 'Ficus microcarpa L.f.'}]",Ficus microcarpa,853217-1,Species,Ficus microcarpa,853217-1
506,True,L.,Plantae,Olacaceae,Ximenia americana,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:316341-2),316341-2,"[{'thumbnail': '//storage.googleapis.com/powop-assets/PPA/3001_3025/h3023g_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/3001_3025/h3023g_fullsize.jpg', 'caption': 'Ximenia americana L.'}, {'thumbnail': '//storage.googleapis.com/powop-assets/PPA/3001_3025/h3023l_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/3001_3025/h3023l_fullsize.jpg', 'caption': 'Ximenia americana L.'}, {'thumbnail': '//storage.googleapis.com/powop-assets/PPA/3001_3025/h3023s_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/3001_3025/h3023s_fullsize.jpg', 'caption': 'Ximenia americana L.'}]",Ximenia americana,316341-2,Species,Ximenia americana,316341-2
507,True,L.,Plantae,Poaceae,Lolium perenne,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:407493-1),407493-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/3c86092f3d735248725c1f897d9c3ac7.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/ab5d757d01bbb04ac0cd02a41ab3d827.jpg', 'caption': 'Lolium perenne'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/efa30bc918799213a4967facefa1dedf.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/4d7c83316b0b96ae329c73f59dacab0e.jpg', 'caption': 'Lolium perenne'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/5ac1fec0b0838496e25a2d2ce822dd58.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/b7d7e5857e6e50dec620082d61446eec.jpg', 'caption': 'Lolium perenne'}]",Lolium perenne,407493-1,Species,Lolium perenne,407493-1
