,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,Reference
198458,350,Trait Data for African Plants - a Photo Guide,Acanthopsis disperma Nees,771,Acanthopsis disperma,2765974,25705652,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198459,350,Trait Data for African Plants - a Photo Guide,Acanthosicyos horridus Welw. ex Hook. f.,65231,Acanthosicyos horridus,2765990,25705668,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198460,350,Trait Data for African Plants - a Photo Guide,Acanthosicyos naudinianus (Sond.) C. Jeffrey,773,Acanthosicyos naudinianus,2766007,25705685,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198461,350,Trait Data for African Plants - a Photo Guide,Acanthospermum hispidum DC.,775,Acanthospermum hispidum,2766046,25705724,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198462,350,Trait Data for African Plants - a Photo Guide,Acanthus montanus (Nees) T.Anderson,73366,Acanthus montanus,2766064,25705742,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198463,350,Trait Data for African Plants - a Photo Guide,Acanthus polystachyus Delile,220921,Dilivaria polystachya,2766083,25705761,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198464,350,Trait Data for African Plants - a Photo Guide,Acanthus ueleensis De Wild.,271948,Acanthus ueleensis,2766105,25705783,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198465,350,Trait Data for African Plants - a Photo Guide,Achillea fragrantissima (Forssk.) Sch. Bip.,65245,Achillea fragrantissima,2766123,25705801,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198466,350,Trait Data for African Plants - a Photo Guide,Achillea millefolium L.,909,Achillea millefolium,2766145,25705823,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198467,350,Trait Data for African Plants - a Photo Guide,Achyranthes aspera L.,941,Achyranthes aspera,2766168,25705846,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198468,350,Trait Data for African Plants - a Photo Guide,Achyrospermum cryptanthum Baker,65253,Achyrospermum cryptanthum,2766186,25705864,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198469,350,Trait Data for African Plants - a Photo Guide,Achyrospermum laterale Baker,65254,Achyrospermum laterale,2766199,25705877,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198470,350,Trait Data for African Plants - a Photo Guide,Acmadenia obtusata (Thunb.) Bartl. & H.L. Wendl.,200709,Acmadenia obtusata,2766216,25705894,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198471,350,Trait Data for African Plants - a Photo Guide,Acmella uliginosa (Sw.) Cass.,65259,Acmella uliginosa,2766230,25705908,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198472,350,Trait Data for African Plants - a Photo Guide,Acokanthera oppositifolia (Lam.) Codd,1010,Acokanthera oppositifolia,2766249,25705927,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198473,350,Trait Data for African Plants - a Photo Guide,Acosmium panamense (Benth.) Yakovlev,1049,Acosmium panamense,2766271,25705949,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198474,350,Trait Data for African Plants - a Photo Guide,Acridocarpus chevalieri Sprague,200788,Acridocarpus chevalieri,2766294,25705972,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198475,350,Trait Data for African Plants - a Photo Guide,Acridocarpus longifolius (G. Don) Hook. f.,73553,Acridocarpus longifolius,2766311,25705989,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198476,350,Trait Data for African Plants - a Photo Guide,Acridocarpus monodii Arènes & Jaeger ex Birnbaum & J.Florence,73555,Acridocarpus monodii,2766332,25706010,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198477,350,Trait Data for African Plants - a Photo Guide,Acridocarpus smeathmannii (DC.) Guill. & Perr.,1065,Acridocarpus smeathmannii,2766349,25706027,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198478,350,Trait Data for African Plants - a Photo Guide,Acridocarpus spectabilis (Nied.) Doorn-Hoekm.,200789,Acridocarpus spectabilis,2766366,25706044,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198479,350,Trait Data for African Plants - a Photo Guide,Acridocarpus zanzibaricus A.Juss.,200790,Acridocarpus zanzibaricus,2766385,25706063,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198480,350,Trait Data for African Plants - a Photo Guide,Acrolophia capensis (P. J. Bergius) Fourc.,200807,Acrolophia capensis,2766415,25706093,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198481,350,Trait Data for African Plants - a Photo Guide,Acrolophia micrantha (Lindl.) Pfitzer,200808,Acrolophia micrantha,2766437,25706115,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198482,350,Trait Data for African Plants - a Photo Guide,Acrotome fleckii (Gürke) Launert,1119,Acrotome fleckii,2766462,25706140,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198483,350,Trait Data for African Plants - a Photo Guide,Acrotome inflata Benth.,1120,Acrotome inflata,2766479,25706157,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198484,350,Trait Data for African Plants - a Photo Guide,Acrotome pallescens Benth.,200816,Acrotome pallescens,2766496,25706174,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198485,350,Trait Data for African Plants - a Photo Guide,Adansonia digitata L.,1186,Adansonia digitata,2766535,25706213,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198486,350,Trait Data for African Plants - a Photo Guide,Adenandra gummifera Strid,65281,Adenandra gummifera,2766556,25706234,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198487,350,Trait Data for African Plants - a Photo Guide,Adenandra marginata (L. f.) Roem. & Schult.,73651,Adenandra marginata,2766575,25706253,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198488,350,Trait Data for African Plants - a Photo Guide,Adenandra obtusata Sond.,65282,Adenandra obtusata,2766590,25706268,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198489,350,Trait Data for African Plants - a Photo Guide,Adenandra uniflora (L.) Willd.,73657,Adenandra uniflora,2766608,25706286,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198490,350,Trait Data for African Plants - a Photo Guide,Adenandra villosa (P. J. Bergius) Licht. ex Roem. & Schult.,200964,Adenandra villosa,2766626,25706304,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198491,350,Trait Data for African Plants - a Photo Guide,Adenia cissampeloides (Planch. ex Hook.) Harms,65283,Adenia cissampeloides,2766643,25706321,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198492,350,Trait Data for African Plants - a Photo Guide,Adenia digitata (Harv.) Engl.,1211,Adenia digitata,2766668,25706346,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198493,350,Trait Data for African Plants - a Photo Guide,Adenia erecta W.J. de Wilde,1213,Adenia erecta,2766688,25706366,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198494,350,Trait Data for African Plants - a Photo Guide,Adenia globosa Engl.,65286,Adenia globosa,2766708,25706386,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198495,350,Trait Data for African Plants - a Photo Guide,Adenia gummifera (Harv.) Harms var. gummifera,1217,Adenia gummifera,2766731,25706409,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
