,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,Reference
19054,236,Chinese Traits,Chenopodium acuminatum,12158,Chenopodium acuminatum,1671209,11470231,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19085,236,Chinese Traits,Setaria viridis,49905,Setaria viridis,1671211,11470413,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19116,236,Chinese Traits,Tragus racemosus,54652,Tragus racemosus,1671212,11470555,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19147,236,Chinese Traits,Tribulus terrestris,54718,Tribulus terrestris,1671213,11470685,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19178,236,Chinese Traits,Artemisia frigida,5187,Artemisia frigida,1671215,11470859,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19209,236,Chinese Traits,Cleistogenes squarrosa,13360,Cleistogenes squarrosa,1671218,11471087,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19240,236,Chinese Traits,Convolvulus arvensis,14244,Convolvulus arvensis,1671219,11471216,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19271,236,Chinese Traits,Hedysarum fruticosum,28037,Hedysarum fruticosum,1671220,11471358,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19302,236,Chinese Traits,Lathyrus hedysaroides var subsericea,236793,Lathyrus hedysaroides var subsericea,1671222,11471520,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19333,236,Chinese Traits,Leontopodium leontopodioides,203321,Antennaria rosea subsp. confinis,1671223,11471650,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19364,236,Chinese Traits,Lespedeza davurica,33015,Lespedeza davurica,1671224,11471792,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19395,236,Chinese Traits,Patrinia rupestris,40545,Patrinia rupestris,1671226,11471958,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19426,236,Chinese Traits,Pennisetum flaccidum,40855,Pennisetum flaccidum,1671227,11472100,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19457,236,Chinese Traits,Rhaponticum uniflorum,51648,Stemmacantha uniflora,1671228,11472230,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19488,236,Chinese Traits,Salsola collina,47988,Salsola collina,1671229,11472360,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19519,236,Chinese Traits,Serratula yamatsutana,49768,Serratula centauroides,1671230,11472502,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19550,236,Chinese Traits,Setaria viridis,49905,Setaria viridis,1671231,11472644,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19581,236,Chinese Traits,Stipa krylovii,51890,Stipa krylovii,1671232,11472786,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19612,236,Chinese Traits,Thalictrum squarrosum,54006,Thalictrum squarrosum,1671233,11472916,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19643,236,Chinese Traits,Aristida adscensionis,4718,Aristida adscensionis,1671235,11473086,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19674,236,Chinese Traits,Caragana microphylla,10248,Caragana microphylla,1671236,11473228,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19705,236,Chinese Traits,Chenopodium acuminatum,12158,Chenopodium acuminatum,1671237,11473373,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19736,236,Chinese Traits,Chenopodium aristatum,222364,Dysphania aristata,1671238,11473505,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19763,236,Chinese Traits,Echinops gmelinii,82037,Echinops gmelinii,1671241,11473690,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19794,236,Chinese Traits,Eragrostis cilianensis,21038,Eragrostis cilianensis,1671242,11473832,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19825,236,Chinese Traits,Euphorbia humifusa var pilosa,23456,Euphorbia humifusa,1671243,11473962,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19856,236,Chinese Traits,Ferula bungeana,24099,Ferula bungeana,1671244,11474092,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19887,236,Chinese Traits,Medicago lupulina,35825,Medicago lupulina,1671245,11474222,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19918,236,Chinese Traits,Pennisetum flaccidum,40855,Pennisetum flaccidum,1671246,11474364,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19949,236,Chinese Traits,Salix gordejevii,47846,Salix gordejevii,1671247,11474506,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
19980,236,Chinese Traits,Salsola ruthenica,259069,Salsola kali subsp. ruthenica,1671248,11474651,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20011,236,Chinese Traits,Setaria viridis,49905,Setaria viridis,1671249,11474793,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20042,236,Chinese Traits,Tribulus terrestris,54718,Tribulus terrestris,1671252,11475023,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20073,236,Chinese Traits,Agropyron michnoi,1847,Agropyron michnoi,1671253,11475165,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20104,236,Chinese Traits,Allium ramosum,2559,Allium ramosum,1671254,11475307,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20135,236,Chinese Traits,Artemisia annua,5160,Artemisia annua,1671255,11475437,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20166,236,Chinese Traits,Hedysarum fruticosum,28037,Hedysarum fruticosum,1671259,11475689,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20197,236,Chinese Traits,Melilotoides ruthenica,35845,Medicago ruthenica,1671262,11475918,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20228,236,Chinese Traits,Polygonum divaricatum,43236,Polygonum divaricatum,1671264,11476104,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20259,236,Chinese Traits,Ulmus davidiana var japonica,268329,Ulmus davidiana var. japonica,1671266,11476288,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20290,236,Chinese Traits,Unidentified grass 1,268398,Unidentified species: Grass,1671267,11476421,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20321,236,Chinese Traits,Arnebia guttata,75382,Arnebia guttata,1671269,11476595,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20352,236,Chinese Traits,Atraphaxis manshurica,6033,Atraphaxis manshurica,1671272,11476801,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20383,236,Chinese Traits,Belamcanda chinensis,86985,Iris domestica,1671273,11476941,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20414,236,Chinese Traits,Delphinium grandiflorum,17160,Delphinium grandiflorum,1671276,11477159,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20445,236,Chinese Traits,Dianthus chinensis,17591,Dianthus chinensis,1671277,11477299,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20476,236,Chinese Traits,Geranium transbaicalicum,84183,Geranium transbaicalicum,1671278,11477429,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20507,236,Chinese Traits,Potentilla conferta,43655,Potentilla conferta,1671284,11477767,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20538,236,Chinese Traits,Scutellaria baicalensis,49254,Scutellaria baicalensis,1671286,11477941,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
20569,236,Chinese Traits,Siler divaricatum,48366,Saposhnikovia divaricata,1671288,11478095,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
