,Accepted_ID,Accepted_Name,Accepted_Species,Accepted_Species_ID,Accepted_Rank,powo_Snippet,try_Snippet,Compiled_Sources
1795,564786-1,Urena lobata,Urena lobata,564786-1,Species,,Leaf pubescence:adaxial,"['TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)']"
1796,56668-1,Acer griseum,Acer griseum,56668-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1797,56779-1,Acer pictum,Acer pictum,56779-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1798,570989-1,Melastoma malabathricum,Melastoma malabathricum,570989-1,Species,,"Leaf pubescence:adaxial and abaxial,Stem hairy:yes","['TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)']"
1799,571204-1,Melastoma sanguineum,Melastoma sanguineum,571204-1,Species,,"Leaf hairiness: bottom:yes,Leaf hairiness: marginal:yes,Leaf hairiness:abaxial,Stem hairy:yes","['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1800,577971-1,Cipadessa baccifera,Cipadessa baccifera,577971-1,Species,,Leaf pubescence:adaxial and abaxial,"['TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)']"
1801,579304-1,Toona hexandra,Toona hexandra,579304-1,Species,,Leaf pubescence:adaxial and abaxial,"['TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)']"
1802,581274-1,Pericampylus glaucus,Pericampylus glaucus,581274-1,Species,,"Leaf pubescence:abaxial,Leaf pubescent: bottom:yes","['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1803,58133-1,Alangium chinense,Alangium chinense,58133-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness: top:some hairs","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1804,584374-1,Morus notabilis,Morus notabilis,584374-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1805,584389-1,Morus wittiorum,Morus wittiorum,584389-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1806,585517-1,Myrica esculenta,Myrica esculenta,585517-1,Species,,Stem pubescent:yes,"['TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)']"
1807,585861-1,Knema glauca,Knema glauca,585861-1,Species,,Leaf pruinose:abaxial,"['TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)']"
1808,588911-1,Maesa permollis,Maesa permollis,588911-1,Species,,Leaf pubescence:abaxial,"['TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)']"
1809,598292-1,Metrosideros polymorpha,Metrosideros polymorpha,598292-1,Species,,"Leaf trichome canopy height:232um,Leaf: trichome density:829mm-2","['TRY (Hoof, J., L. Sack, D. T. Webb, and E. T. Nilsen. 2008. Contrasting structure and function of pubescent and glabrous varieties of Hawaiian Metrosideros polymorpha (Myrtaceae) at high elevation. Biotropica 40:113-118.)']"
1810,60366-2,Clematis integrifolia,Clematis integrifolia,60366-2,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1811,60437273-2,Chenopodium,nan,nan,Genus,,"Leaf pubescence:abaxial,Leaf pubescent: bottom:yes","['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1812,60439279-2,Dubautia kalalauensis,Dubautia kalalauensis,60439279-2,Species,,Pubescence (ascending hairs or papillae):SparselyPubescent,"['TRY (Blonder, B., Baldwin, B., Enquist, B.J., Robichaux, R.H. (2016) Variation and macroevolution in leaf functional traits in the Hawaiian silversword alliance (Asteraceae). Journal of Ecology 104:219\x96228 DOI: 10.1111/1365-2745.12497)']"
1813,60441587-2,Fragaria viridis,Fragaria viridis,60441587-2,Species,,Leaf hairiness:very hairy,"[""TRY (Hickler, T. 1999. Plant functional types and community characteristics along environmental gradients on Öland's Great Alvar (Sweden) Masters Thesis, University of Lund, Sweden.)""]"
1814,60442713-2,Neillia incisa,Neillia incisa,60442713-2,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1815,60447623-2,Bassia prostrata,Bassia prostrata,60447623-2,Species,,"Leaf hairiness: bottom:yes,Leaf hairiness: top:yes,Leaf hairiness:adaxial and abaxial,Stem hairy:yes","['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1816,60448681-2,Halogeton,nan,nan,Genus,,"Leaf hairiness: bottom:yes,Leaf hairiness:abaxial","['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1817,60449085-2,Syringa tomentella subsp. yunnanensis,Syringa tomentella,611176-1,Subspecies,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1818,60452621-2,Colutea orientalis,Colutea orientalis,60452621-2,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1819,60456396-2,Alnus alnobetula subsp. fruticosa,Alnus alnobetula,294883-1,Subspecies,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1820,60457200-2,Schima wallichii,Schima wallichii,60457200-2,Species,,Leaf pubescence:abaxial,"['TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)']"
1821,60457419-2,Larix kaempferi,Larix kaempferi,60457419-2,Species,,Leaf hairiness:abundant hairs at least on one leaf side,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1822,60458498-2,Ficus cyrtophylla,Ficus cyrtophylla,60458498-2,Species,,"Leaf pubescence:abaxial,Leaf pubescence:adaxial and abaxial","['TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)']"
1823,60458499-2,Ficus elastica,Ficus elastica,60458499-2,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness: top:densely hairy,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1824,60458505-2,Ulmus lanceifolia,Ulmus lanceifolia,60458505-2,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1825,60461866-2,Helianthemum oelandicum,Helianthemum oelandicum,60461866-2,Species,,Leaf hairiness:some hairs,"[""TRY (Hickler, T. 1999. Plant functional types and community characteristics along environmental gradients on Öland's Great Alvar (Sweden) Masters Thesis, University of Lund, Sweden.)""]"
1826,60463205-2,Lonicera maackii,Lonicera maackii,60463205-2,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1827,60463212-2,Weigela floribunda,Weigela floribunda,60463212-2,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1828,60464110-2,Clematis alpina subsp. ochotensis,Clematis alpina,709469-1,Subspecies,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1829,60464253-2,Prunella grandiflora,Prunella grandiflora,60464253-2,Species,,Leaf hairiness:some hairs,"[""TRY (Hickler, T. 1999. Plant functional types and community characteristics along environmental gradients on Öland's Great Alvar (Sweden) Masters Thesis, University of Lund, Sweden.)""]"
1830,60470169-2,Hydrangea hydrangeoides,Hydrangea hydrangeoides,60470169-2,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1831,60470249-2,Acer sterculiaceum subsp. franchetii,Acer sterculiaceum,781519-1,Subspecies,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1832,60478977-2,Ulmus minor subsp. canescens,Ulmus minor,856890-1,Subspecies,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness: top:densely hairy,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1833,608796-1,Chionanthus retusus,Chionanthus retusus,608796-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1834,608932-1,Fraxinus baroniana,Fraxinus baroniana,608932-1,Species,,Leaf hairiness:abundant hairs at least on one leaf side,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1835,609009-1,Fraxinus excelsior,Fraxinus excelsior,609009-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1836,609022-1,Fraxinus floribunda,Fraxinus floribunda,609022-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
